Date,NPK,PK,NK,CK,OF,Dew Point Temperature (F),Average Temperature (F),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (F),Minimum Temperature (F),Precipitation (in)
2019-07-05,11.824,4.326,10.47,4.121,6.27666312503579,0.8877088135799387,1.118552425912638,0.3605991771613726,0.3633729350249427,-0.3602450031798421,-0.9089972672066152,0.8352035719485809,1.214361752982651,-0.137835395424196
2019-07-11,11.454,4.299,16.342,1.447,6.27666312503579,0.9256584319752802,0.4994340277511731,-1.353688809535039,-0.8956983133484878,-0.8279288928027879,1.098598646605484,0.8352035719485809,0.9001632616629721,-0.03258925137267649
2019-07-23,6.457,2.317,6.585,2.219,6.27666312503579,0.9484282030124849,0.5813761686843085,-0.7822594806362348,-0.6596224542784695,-0.8279288928027879,-0.9208728983133058,0.3447238843642447,0.8041581670930692,-0.1146315211451208
2019-08-07,13.245,4.994,12.387,5.091,6.27666312503579,0.9028886609380755,0.9910868733499832,-0.7822594806362348,-0.9350442898601575,3.479685880040136,-0.8571949453101888,1.162190030338137,0.7605194877431136,-0.1353492660371522
2019-08-19,3.55,2.328,3.945,1.447,6.27666312503579,0.9863778214078264,0.9455634617204639,-1.467974675314799,-0.974390266371827,1.559720438430147,1.098598646605484,0.8352035719485809,1.039807035582829,-0.1370066856285148
2019-08-27,3.568,2.388,3.16,2.533,6.27666312503579,0.9939677450868942,0.9000400500909445,-0.4394018832969528,-0.974390266371827,-0.8279288928027879,1.098598646605484,0.6717103427538026,0.9961683562328737,-0.1303770072630647
2019-09-03,2.604,1.967,3.166,1.808,6.27666312503579,0.6676010268869574,0.7452604505505782,0.5891709087208943,0.7174867236299701,0.5997377176251524,-0.9128875601553587,0.508217113559023,0.7430640160031312,-0.1080018427796708
2019-10-10,2.2,1.325,1.917,1.853,6.27666312503579,0.5537521717009328,0.7816791798541942,-2.725119198892167,-1.092428195906836,-1.320227723984836,1.098598646605484,0.508217113559023,0.6470589214332296,-0.1403215248112398
2019-11-18,2.088,1.451,2.099,1.015,6.27666312503579,-0.9642325641127281,-0.6113372160090995,0.1320274456018509,3.117591290841822,2.027404328053092,-0.8969168838394643,-0.4727422616096482,-0.8104729688552847,-0.1403215248112398
2019-12-10,2.346,1.224,1.853,0.859,6.27666312503579,-1.905383100317198,-1.275979025800083,-0.09654428595766974,-1.249812101953515,-1.320227723984836,1.098598646605484,-0.9632219491939831,-1.796707122164279,-0.1403215248112398
2019-12-18,1.445,0.858,2.126,0.967,6.27666312503579,-0.4253479828988783,-0.2198358759952328,-2.496547467332646,0.2453350054899336,0.5997377176251524,1.098598646605484,0.09948404057207655,-0.5748241003655248,-0.1229186191019334
2019-12-25,2.249,1.122,1.785,0.469,6.27666312503579,-0.4329379065779467,-0.7661168155494658,-3.867977856689774,-1.131774172418506,-1.320227723984836,-0.9208728983133058,-0.7997287199992048,-0.7755620253753199,-0.1403215248112398
2020-05-27,11.584,4.641,9.817,5.463,7.70646,0.3336443850079526,0.3901778398403276,0.1320274456018509,-0.06943280660342395,-0.06486570447061282,-0.9149350827599605,0.8170376575936052,0.664514393173212,-0.1088305525753521
2020-06-02,15.312,5.408,13.608,5.192,12.96882,0.7359103399985726,0.4539106161216537,-0.09654428595766974,-0.344854642185112,0.1320538280022063,-0.9128875601553587,0.2266454410569048,0.9176187334029533,-0.1370066856285148
2020-06-09,18.519,5.513,18.19,5.412,12.07526,0.7662700347148451,0.271816969603576,-1.353688809535039,-0.4235465952084514,0.5997377176251524,-0.8969168838394643,0.1812306551694663,0.6819698649131944,-0.07816829013514559
2020-06-18,15.908,6.559,13.014,5.824,10.84428,0.8269894241473924,0.9182494147427525,0.7034567745006547,-0.03008683009175439,0.7966572500979718,-0.8905695637651987,0.8352035719485809,0.8827077899229896,-0.1394928150155585
2020-06-29,14.031,6.648,9.815,4.647,6.66822,0.7814498820729819,1.21870393149758,0.5891709087208943,-0.305508665673442,0.3043584189159235,-0.9128875601553587,1.162190030338137,1.188178545372678,-0.1403215248112398
2020-07-14,7.301,3.446,6.007,2.341,5.7611,0.6448312558497526,1.564681859881928,0.5891709087208943,-0.3842006186967815,-0.3602450031798421,-0.9049022219974115,1.489176488727695,1.153267601892713,-0.1403215248112398
2020-08-10,3.578,1.68,3.825,1.821,1.5369,0.6979607216032311,1.327960119408427,0.817742640280416,-0.03008683009175439,-0.1633254707070226,-0.9145255782390401,1.289351430822966,1.327822319292535,-0.1403215248112398
2020-09-24,7.34,3.957,7.554,2.521,4.80675,0.2122056061428591,0.2445029226258647,0.817742640280416,0.1666430524665941,0.1320538280022063,-0.9145255782390401,0.5536318994464614,0.638331185563239,-0.1394928150155585
2020-10-08,15.00576,4.056,13.47192,4.25744,11.909898,-0.4557076776151514,-0.183417146691618,0.817742640280416,2.05524992502674,1.067421607248098,-0.9014214335695884,-0.4727422616096482,0.2281275996736569,-0.1403215248112398
2020-10-25,13.70406,5.18222,17.0986,4.6002,14.3176077,-0.6834053879872005,0.007781182152364251,0.817742640280416,-0.9350442898601575,-1.221767957748427,-0.9245584390015892,-0.1457558032200903,-0.1820759862159252,-0.1403215248112398
2020-11-13,13.83996,4.85366,11.84274,4.9504,14.432264,-1.191930274484777,0.04419991145597901,0.7034567745006547,1.504406253863364,1.067421607248098,-0.913297064676279,-0.1457558032200903,-0.609735043845489,-0.1403215248112398
2020-11-27,13.32945,5.58432,8.4409,3.34584,4.246944,-0.8959232510011128,-0.8389542741566965,0.817742640280416,2.763477502236794,1.067421607248098,-0.9049022219974115,-0.1911705891075288,-0.7144678742853825,-0.1403215248112398
2020-12-11,5.76779,3.20478,5.64658,2.20054,3.786021,-0.5999162275174491,-0.5749184867054847,0.474885042941134,0.4027189115366125,0.1320538280022063,-0.9161635963227217,-0.681650276691865,-0.260625609045845,-0.1394928150155585
2020-12-29,5.3582,3.00732,6.87414,2.521,5.18466,-0.9642325641127281,-0.8207449095048898,-0.8965453464159951,1.740482112933382,3.479685880040136,-0.8659992925099768,-0.3092490324148699,-1.360320328664724,-0.1403215248112398
2021-01-14,2.54038,1.344,3.519,1.58427,1.682415,-2.413907986814773,-1.621956954184431,-0.5536877490767131,-1.171120148930176,-1.320227723984836,1.098598646605484,-1.126715178388763,-2.573475614593487,-0.1403215248112398
2021-04-28,6.13581784343434,2.14555432727273,4.84600739393939,1.38359577,4.10604104,0.1211265219940393,-0.5293950750759653,-1.353688809535039,0.6781407471183005,0.1320538280022063,-0.9175968621459429,-1.026802649436397,-0.02497674055608556,-0.098886035027177
2021-05-07,13.031819,3.238498368,12.857442768,2.67489511,8.94531726816,0.7586801110357773,0.8818306854391365,-0.2108301517374311,-0.2661626891617725,-0.3602450031798421,-0.9233299254388281,0.8352035719485809,0.603420242083274,-0.1403215248112398
